Class,Subclass,SubclassCategory,Commands,Response,Label
Bike,Miscellaneous,Temporary,Activate bike's selectable ride modes,Choose ride modes for different riding conditions and preferences.,1
Bike,Miscellaneous,Temporary,Check for loose bolts in the rear suspension linkage,Inspect and tighten any loose bolts in the rear suspension linkage.,1
Bike,Miscellaneous,Temporary,Perform a bike throttle cable lubrication,Regularly lubricate the throttle cable for smooth throttle operation.,1
Bike,Miscellaneous,Temporary,Activate bike's adjustable brake lever,Adjust the brake lever for personalized reach and comfort.,1
Bike,Miscellaneous,Temporary,Check for proper alignment of the bike's triple clamp,Ensure the triple clamp is aligned for accurate steering.,1
Bike,Miscellaneous,Temporary,Perform  fork seal replacement,Replace fork seals if they show signs of leaks or damage.,1
Bike,Miscellaneous,Temporary,Activate bike's dynamic steering damper,Utilize dynamic steering damper for automatic damping adjustments.,1
Bike,Miscellaneous,Temporary,Check for loose bolts in the bike's exhaust header,Inspect and tighten any loose bolts in the exhaust header.,1
Bike,Miscellaneous,Temporary,Perform a bike suspension sag measurement,Adjust suspension sag for optimal weight distribution.,1
Bike,Miscellaneous,Temporary,Activate bike's personalized rider profile,Create a personalized rider profile for customized bike settings.,1
Bike,Miscellaneous,Temporary,Activate bike's auto-rev matching,Utilize auto-rev matching for seamless downshifts.,1
Bike,Miscellaneous,Temporary,Check for loose bolts in the bike's frame,Inspect and tighten any loose bolts in the frame.,1
Bike,Miscellaneous,Temporary,Perform a bike tire pressure adjustment,Adjust tire pressure for optimal traction and handling.,1
Bike,Miscellaneous,Temporary,Activate bike's adaptive cruise control,Utilize adaptive cruise control for maintaining a set following distance.,1
Bike,Miscellaneous,Temporary,Check for proper brake rotor thickness,Ensure brake rotors meet the recommended thickness.,1
Bike,Miscellaneous,Temporary,Perform a bike engine oil level check,Verify engine oil level to ensure proper lubrication.,1
Bike,Miscellaneous,Temporary,Activate bike's variable valve timing,Utilize variable valve timing for improved engine efficiency.,1
Bike,Miscellaneous,Temporary,Check for loose bolts in the bike's fairing brackets,Inspect and tighten any loose bolts in the fairing brackets.,1
Bike,Miscellaneous,Temporary,Perform a bike throttle body synchronization,Adjust throttle body synchronization for even engine performance.,1
Bike,Miscellaneous,Temporary,Activate bike's hill start control,Utilize hill start control for easy starts on inclines.,1
Bike,Miscellaneous,Temporary,Check for proper brake master cylinder fluid,Ensure brake master cylinder fluid is at the correct level.,1
Bike,Miscellaneous,Temporary,Perform a bike spark plug gap inspection,Check spark plug gaps for optimal combustion.,1
Bike,Miscellaneous,Temporary,Activate bike's head lights,Utilize cornering lights for enhanced visibility in turns.,1
Bike,Miscellaneous,Temporary,Check for loose bolts in the bike's front shock linkage,Inspect and tighten any loose bolts in the rear shock linkage.,1
Bike,Miscellaneous,Temporary,Perform a bike coolant flush,Regularly flush the coolant system for efficient engine cooling.,1
Bike,Miscellaneous,Temporary,Activate bike's heated seats,Use heated seats for comfort in colder weather.,1
Bike,Miscellaneous,Temporary,Check for right brake lever position,Adjust brake lever position for comfortable braking.,1
Bike,Miscellaneous,Temporary,Perform a bike exhaust system inspection,Inspect the exhaust system for leaks or damage.,1
Bike,Miscellaneous,Temporary,Activate bike's linked braking system,Utilize linked braking for simultaneous front and rear brake engagement.,1
Bike,Miscellaneous,Temporary,Check for loose bolts in the bike's swingarm pivot,Inspect and tighten any loose bolts in the swingarm pivot.,1
Bike,Miscellaneous,Temporary,Perform a bike air filter replacement,Replace the air filter for optimal engine performance.,1
Bike,Miscellaneous,Temporary,Activate bike's tire pressure monitoring system,Utilize tire pressure monitoring for real-time pressure information.,1
Bike,Miscellaneous,Temporary,Check for proper clutch lever position,Adjust clutch lever position for comfortable engagement.,1
Bike,Miscellaneous,Temporary,Perform a bike valve clearance adjustment,Adjust valve clearance for proper engine functioning.,1
Bike,Miscellaneous,Temporary,Activate bike's wind deflector,Utilize the wind deflector for reduced wind turbulence.,1
Bike,Miscellaneous,Temporary,Check for loose bolts in the bike's chain guard,Inspect and tighten any loose bolts in the chain guard.,1
Bike,Miscellaneous,Temporary,Perform a bike brake fluid replacement,Regularly replace brake fluid for optimal braking performance.,1
Bike,Miscellaneous,Temporary,Activate bike's emergency stop signal,Utilize the emergency stop signal for enhanced visibility during sudden stops.,1
Bike,Miscellaneous,Temporary,Check for proper rearview mirror alignment,Adjust rearview mirrors for a clear view.,1
Bike,Miscellaneous,Temporary,Perform a bike ABS sensor check,Check ABS sensors for proper functioning.,1
Bike,Miscellaneous,Temporary,Activate bike's start-stop system,Utilize the start-stop system for fuel efficiency during brief stops.,1
Bike,Miscellaneous,Temporary,Check for loose bolts in the bike's handlebar risers,Inspect and tighten any loose bolts in the handlebar risers.,1
Bike,Miscellaneous,Temporary,Perform a bike wheel truing,True the wheels for optimal balance.,1
Bike,Miscellaneous,Temporary,Activate bike's self-canceling turn signals,Utilize self-canceling turn signals for convenience.,1
Bike,Miscellaneous,Temporary,Check for proper throttle cable tension,Adjust throttle cable tension for precise control.,1
Bike,Miscellaneous,Temporary,Perform a bike suspension preload adjustment,Adjust suspension preload for varying loads or riding conditions.,1
Bike,Miscellaneous,Temporary,Activate bike's drag control system,Utilize drag control for smoother acceleration.,1
Bike,Miscellaneous,Temporary,Check for loose bolts in the bike's passenger footpeg mounts,Inspect and tighten any loose bolts in the passenger footpeg mounts.,1
Bike,Miscellaneous,Temporary,Perform a bike steering head bearing check,Check steering head bearings for smooth operation.,1
Bike,Miscellaneous,Temporary,Activate bike's quickshifter for upshifts,Utilize quickshifter for seamless upshifts.,1
Bike,Miscellaneous,Temporary,Check for proper brake pad wear,Inspect brake pads for even wear.,1
Bike,Miscellaneous,Temporary,Perform a bike handlebar vibration test,Address handlebar vibrations for a comfortable ride.,1
Bike,Miscellaneous,Temporary,Activate bike's lean angle sensor,Utilize lean angle sensor data for advanced riding dynamics.,1
Bike,Miscellaneous,Temporary,Activate bike's slipper clutch,Utilize slipper clutch for smoother downshifts.,1
Bike,Miscellaneous,Temporary,Check for loose bolts in the bike's front fender,Inspect and tighten any loose bolts in the front fender.,1
Bike,Miscellaneous,Temporary,Perform a bike suspension damping adjustment,Adjust suspension damping for varying road conditions.,1
Bike,Miscellaneous,Temporary,Activate bike's anti-dive system,Utilize anti-dive system for improved front-end stability during braking.,1
Bike,Miscellaneous,Temporary,Check for proper brake pedal free play,Adjust brake pedal free play for optimal braking responsiveness.,1
Bike,Miscellaneous,Temporary,Perform a bike handlebar height adjustment,Adjust handlebar height for a personalized riding position.,1
Bike,Miscellaneous,Temporary,Activate bike's emergency brake assist,Utilize emergency brake assist for enhanced braking in critical situations.,1
Bike,Miscellaneous,Temporary,Check for loose bolts in the bike's fuel tank mounts,Inspect and tighten any loose bolts in the fuel tank mounts.,1
Bike,Miscellaneous,Temporary,Perform a bike steering stabilizer adjustment,Adjust steering stabilizer for improved handling on uneven surfaces.,1
Bike,Miscellaneous,Temporary,Activate bike's variable-length intake tract,Utilize variable-length intake tract for optimized engine performance.,1
Bike,Miscellaneous,Temporary,Check for proper brake fluid type,Ensure the correct brake fluid type is used in the brake system.,1
Bike,Miscellaneous,Temporary,Perform a bike wheelbase adjustment,Adjust wheelbase for improved stability or maneuverability.,1
Bike,Miscellaneous,Temporary,Activate bike's rear-wheel steering,Utilize rear-wheel steering for enhanced agility in tight corners.,1
Bike,Miscellaneous,Temporary,Check for loose bolts in the bike's tail section,Inspect and tighten any loose bolts in the tail section.,1
Bike,Miscellaneous,Temporary,Perform a bike suspension preload check,Ensure suspension preload meets manufacturer specifications.,1
Bike,Miscellaneous,Temporary,Activate bike's automatic tire inflation system,Utilize automatic tire inflation for maintaining optimal tire pressure.,1
Bike,Miscellaneous,Temporary,Check for proper brake lever feel,Adjust brake lever feel for a comfortable and responsive braking experience.,1
Bike,Miscellaneous,Temporary,Perform a bike swingarm length adjustment,Adjust swingarm length for changes in riding conditions.,1
Bike,Miscellaneous,Temporary,Activate bike's electronic fuel injection mapping,Utilize electronic fuel injection mapping for optimized fuel delivery.,1
Bike,Miscellaneous,Temporary,Check for loose bolts in the bike's rear hugger,Inspect and tighten any loose bolts in the rear hugger.,1
Bike,Miscellaneous,Temporary,Perform a bike exhaust valve adjustment,Adjust exhaust valve for optimal engine efficiency.,1
Bike,Miscellaneous,Temporary,Activate bike's anti-wheelie system,Utilize anti-wheelie system for controlled wheelies.,1
Bike,Miscellaneous,Temporary,Check for bike's proper brake rotor alignment,Ensure brake rotors are aligned for even wear.,1
